Reporter Countries,Partner Countries,Value
Seychelles,Germany,209.0
Seychelles,Hungary,1.0
Seychelles,Italy,26.0
Seychelles,Japan,39.0
Seychelles,Malaysia,3685.0
Seychelles,Mauritius,44.0
Seychelles,Netherlands,92.0
Seychelles,South Africa,49.0
Seychelles,Spain,20.0
Seychelles,Switzerland,2.0
Seychelles,Thailand,1.0
Seychelles,United Arab Emirates,179.0
Seychelles,United Kingdom,46.0
Seychelles,Viet Nam,1154.0
Sierra Leone,Armenia,246.0
Sierra Leone,Australia,47.0
Sierra Leone,Austria,27.0
Sierra Leone,Belgium,2859.0
Sierra Leone,Bosnia and Herzegovina,32.0
Sierra Leone,Brunei Darussalam,4.0
Sierra Leone,Cameroon,1267.0
Sierra Leone,Canada,16.0
Sierra Leone,Czechia,1388.0
Sierra Leone,Egypt,30.0
Sierra Leone,France,243.0
Sierra Leone,Germany,2317.0
Sierra Leone,Ghana,407.0
Sierra Leone,Italy,147.0
Sierra Leone,Japan,108.0
Sierra Leone,Jordan,3.0
Sierra Leone,Lebanon,54.0
Sierra Leone,Malaysia,78.0
Sierra Leone,Mali,27.0
Sierra Leone,Malta,11.0
Sierra Leone,Morocco,613.0
Sierra Leone,Netherlands,66359.0
Sierra Leone,New Zealand,17.0
Sierra Leone,Nicaragua,1.0
Sierra Leone,Pakistan,34.0
Sierra Leone,Portugal,550.0
Sierra Leone,Senegal,18.0
Sierra Leone,Serbia,1.0
Sierra Leone,Singapore,23.0
Sierra Leone,Spain,76.0
Sierra Leone,Switzerland,566.0
Sierra Leone,Ukraine,4.0
Sierra Leone,United Kingdom,214.0
Sierra Leone,United States of America,631.0
Sierra Leone,Viet Nam,158.0
Sierra Leone,Zambia,8.0
Singapore,Afghanistan,857.0
Singapore,Albania,28.0
Singapore,Algeria,462.0
Singapore,American Samoa,26.0
Singapore,Angola,20547.0
Singapore,Argentina,1728.0
Singapore,Armenia,1.0
Singapore,Australia,859049.0
Singapore,Austria,151.0
Singapore,Azerbaijan,104.0
Singapore,Bahrain,7800.0
Singapore,Bangladesh,53516.0
Singapore,Barbados,191.0
Singapore,Belarus,11.0
Singapore,Belgium,8005.0
Singapore,Benin,8413.0
Singapore,Bermuda,76.0
Singapore,Bhutan,1028.0
Singapore,Bolivia (Plurinational State of),105.0
Singapore,Bosnia and Herzegovina,1.0
Singapore,Brazil,20282.0
Singapore,British Indian Ocean Territory,7938.0
Singapore,Brunei Darussalam,45566.0
Singapore,Bulgaria,1136.0
Singapore,Burkina Faso,143.0
Singapore,Cambodia,130643.0
Singapore,Cameroon,2821.0
Singapore,Canada,20553.0
Singapore,Chile,6040.0
Singapore,"China, Hong Kong SAR",408001.0
Singapore,"China, Macao SAR",7716.0
Singapore,"China, Taiwan Province of",368399.0
Singapore,"China, mainland",637944.0
Singapore,Christmas Island,151.0
Singapore,Colombia,4540.0
Singapore,Comoros,663.0
Singapore,Congo,209.0
Singapore,Cook Islands,168.0
Singapore,Costa Rica,4360.0
Singapore,Croatia,1595.0
Singapore,Cyprus,3721.0
Singapore,Czechia,459.0
Singapore,Côte d'Ivoire,1396.0
Singapore,Democratic People's Republic of Korea,124.0
Singapore,Democratic Republic of the Congo,1656.0
Singapore,Denmark,1640.0
Singapore,Dominican Republic,1947.0
Singapore,Ecuador,4621.0
Singapore,Egypt,6990.0
Singapore,El Salvador,2111.0
Singapore,Equatorial Guinea,200.0
Singapore,Estonia,23.0
Singapore,Ethiopia,132.0
Singapore,Fiji,13305.0
Singapore,Finland,532.0
Singapore,France,34862.0
Singapore,French Polynesia,5818.0
Singapore,Gabon,1868.0
Singapore,Gambia,331.0
Singapore,Georgia,951.0
Singapore,Germany,22821.0
Singapore,Ghana,7325.0
Singapore,Greece,1534.0
Singapore,Grenada,3318.0
Singapore,Guam,7829.0
Singapore,Guatemala,6940.0
Singapore,Guinea,272.0
Singapore,Guinea-Bissau,1.0
Singapore,Guyana,2060.0
Singapore,Haiti,249.0
Singapore,Holy See,21.0
Singapore,Honduras,150.0
Singapore,Hungary,2285.0
Singapore,Iceland,1.0
Singapore,India,163384.0
Singapore,Indonesia,647639.0
Singapore,Iran (Islamic Republic of),8260.0
Singapore,Iraq,7975.0
Singapore,Ireland,4674.0
Singapore,Israel,17501.0
Singapore,Italy,7082.0
Singapore,Japan,785576.0
Singapore,Jordan,2382.0
Singapore,Kazakhstan,74.0
Singapore,Kenya,1199.0
Singapore,Kiribati,508.0
Singapore,Kuwait,18213.0
Singapore,Lao People's Democratic Republic,7650.0
Singapore,Latvia,513.0
Singapore,Lebanon,9656.0
Singapore,Lesotho,2.0
Singapore,Liberia,582.0
Singapore,Libya,356.0
Singapore,Lithuania,31.0
Singapore,Luxembourg,71.0
Singapore,Madagascar,150.0
Singapore,Malaysia,1030333.0
Singapore,Maldives,32946.0
Singapore,Malta,171.0
Singapore,Marshall Islands,679.0
Singapore,Mauritania,1679.0
Singapore,Mauritius,6648.0
Singapore,Mexico,15937.0
Singapore,Micronesia (Federated States of),718.0
Singapore,Mongolia,5668.0
Singapore,Montenegro,125.0
Singapore,Morocco,2092.0
Singapore,Mozambique,1344.0
Singapore,Myanmar,162047.0
Singapore,Namibia,869.0
Singapore,Nauru,453.0
Singapore,Nepal,8971.0
Singapore,Netherlands,269036.0
Singapore,New Caledonia,1947.0
Singapore,New Zealand,160205.0
Singapore,Niger,478.0
Singapore,Nigeria,6478.0
Singapore,Niue,15.0
Singapore,North Macedonia,71.0
Singapore,Northern Mariana Islands,526.0
Singapore,Norway,2445.0
Singapore,Oman,11174.0
Singapore,Pakistan,35012.0
Singapore,Palau,768.0
Singapore,Panama,4941.0
Singapore,Papua New Guinea,63079.0
Singapore,Paraguay,51.0
Singapore,Peru,11304.0
Singapore,Philippines,466569.0
Singapore,Poland,1364.0
Singapore,Portugal,1091.0
Singapore,Qatar,23075.0
Singapore,Republic of Korea,178349.0
Singapore,Romania,3616.0
Singapore,Russian Federation,23791.0
Singapore,Samoa,864.0
Singapore,Saudi Arabia,66368.0
Singapore,Senegal,2628.0
Singapore,Serbia,144.0
Singapore,Seychelles,2761.0
Singapore,Sierra Leone,19.0
Singapore,Slovenia,661.0
Singapore,Solomon Islands,570.0
Singapore,Somalia,54.0
Singapore,South Africa,23080.0
Singapore,Spain,18110.0
Singapore,Sri Lanka,53027.0
Singapore,Sudan,1180.0
Singapore,Suriname,1061.0
Singapore,Sweden,2582.0
Singapore,Switzerland,3455.0
Singapore,Syrian Arab Republic,5300.0
Singapore,Thailand,788463.0
Singapore,Timor-Leste,10249.0
Singapore,Togo,4789.0
Singapore,Tonga,324.0
Singapore,Trinidad and Tobago,5689.0
Singapore,Tunisia,103.0
Singapore,Turkey,7033.0
Singapore,Turkmenistan,52.0
Singapore,Tuvalu,37.0
Singapore,Uganda,34.0
Singapore,Ukraine,4391.0
Singapore,United Arab Emirates,140892.0
Singapore,United Kingdom,53884.0
Singapore,United Republic of Tanzania,3641.0
Singapore,United States of America,160674.0
Singapore,Uruguay,1828.0
Singapore,Uzbekistan,14.0
Singapore,Vanuatu,2129.0
Singapore,Venezuela (Bolivarian Republic of),81.0
Singapore,Viet Nam,1324243.0
Singapore,Wallis and Futuna Islands,255.0
Singapore,Yemen,3847.0
Singapore,Zambia,2.0
Slovakia,Afghanistan,1.0
Slovakia,Albania,490.0
Slovakia,Algeria,26.0
Slovakia,Angola,23.0
Slovakia,Argentina,2.0
Slovakia,Armenia,3.0
Slovakia,Australia,1548.0
Slovakia,Austria,325917.0
Slovakia,Azerbaijan,551.0
Slovakia,Bahrain,75.0
Slovakia,Belarus,5371.0
Slovakia,Belgium,42851.0
Slovakia,Bosnia and Herzegovina,5854.0
Slovakia,Brazil,534.0
Slovakia,Bulgaria,38776.0
Slovakia,Burkina Faso,21.0
Slovakia,Cambodia,1.0
Slovakia,Cameroon,28.0
Slovakia,Canada,2284.0
Slovakia,Central African Republic,5.0
Slovakia,Chile,154.0
Slovakia,"China, Hong Kong SAR",1072.0
Slovakia,"China, Taiwan Province of",249.0
Slovakia,"China, mainland",2089.0
Slovakia,Colombia,76.0
Slovakia,Croatia,21893.0
Slovakia,Cyprus,7938.0
Slovakia,Czechia,700767.0
Slovakia,Côte d'Ivoire,53.0
Slovakia,Denmark,6572.0
Slovakia,Egypt,153.0
Slovakia,Estonia,5735.0
Slovakia,Finland,20940.0
Slovakia,France,27722.0
Slovakia,French Polynesia,3.0
Slovakia,Gabon,338.0
Slovakia,Gambia,51.0
Slovakia,Georgia,28.0
Slovakia,Germany,247745.0
Slovakia,Ghana,128.0
Slovakia,Greece,10561.0
Slovakia,Guatemala,10.0
Slovakia,Guinea,21.0
Slovakia,Hungary,629389.0
Slovakia,Iceland,1.0
Slovakia,India,744.0
Slovakia,Iran (Islamic Republic of),1067.0
Slovakia,Iraq,126.0
Slovakia,Ireland,2774.0
Slovakia,Israel,1048.0
Slovakia,Italy,106874.0
Slovakia,Jamaica,1.0
Slovakia,Japan,354.0
Slovakia,Jordan,415.0
Slovakia,Kazakhstan,394.0
Slovakia,Kuwait,758.0
Slovakia,Kyrgyzstan,11.0
Slovakia,Latvia,4396.0
Slovakia,Lebanon,427.0
Slovakia,Libya,590.0
Slovakia,Lithuania,11280.0
Slovakia,Luxembourg,74.0
Slovakia,Malaysia,18.0
Slovakia,Maldives,8.0
Slovakia,Malta,339.0
Slovakia,Mauritania,110.0
Slovakia,Mauritius,47.0
Slovakia,Mexico,1183.0
Slovakia,Mongolia,1015.0
Slovakia,Montenegro,293.0
Slovakia,Morocco,329.0
Slovakia,Myanmar,3.0
Slovakia,Nepal,4.0
Slovakia,Netherlands,81699.0
Slovakia,Niger,9.0
Slovakia,Nigeria,4.0
Slovakia,North Macedonia,2348.0
Slovakia,Norway,459.0
Slovakia,Oman,202.0
Slovakia,Pakistan,278.0
Slovakia,Palestine,201.0
Slovakia,Panama,10.0
Slovakia,Paraguay,3.0
Slovakia,Peru,120.0
Slovakia,Philippines,2.0
Slovakia,Poland,424248.0
Slovakia,Portugal,2625.0
Slovakia,Qatar,157.0
Slovakia,Republic of Korea,875.0
Slovakia,Republic of Moldova,768.0
Slovakia,Romania,71818.0
Slovakia,Russian Federation,14949.0
Slovakia,Saint Lucia,97.0
Slovakia,Saudi Arabia,2330.0
Slovakia,Senegal,160.0
Slovakia,Serbia,7817.0
Slovakia,Seychelles,21.0
Slovakia,Singapore,11.0
Slovakia,Slovenia,23547.0
Slovakia,South Africa,711.0
Slovakia,Spain,41922.0
Slovakia,Sweden,48081.0
Slovakia,Switzerland,24209.0
Slovakia,Syrian Arab Republic,114.0
Slovakia,Tajikistan,1.0
Slovakia,Thailand,547.0
Slovakia,Togo,77.0
Slovakia,Tunisia,45.0
Slovakia,Turkey,31346.0
Slovakia,Turkmenistan,439.0
Slovakia,Uganda,1.0
Slovakia,Ukraine,18539.0
Slovakia,United Arab Emirates,1072.0
Slovakia,United Kingdom,66016.0
Slovakia,United States of America,3245.0
Slovakia,Uzbekistan,6.0
Slovakia,Viet Nam,920.0
Slovakia,Yemen,781.0
Slovenia,Albania,8144.0
Slovenia,Algeria,60.0
Slovenia,Argentina,37.0
Slovenia,Armenia,997.0
Slovenia,Australia,1886.0
Slovenia,Austria,151170.0
Slovenia,Azerbaijan,4319.0
Slovenia,Bahrain,45.0
Slovenia,Bangladesh,7131.0
Slovenia,Belarus,2848.0
Slovenia,Belgium,7134.0
Slovenia,Benin,81.0
Slovenia,Bosnia and Herzegovina,111824.0
Slovenia,Brazil,423.0
Slovenia,Brunei Darussalam,28.0
Slovenia,Bulgaria,13918.0
Slovenia,Cabo Verde,180.0
Slovenia,Cambodia,1201.0
Slovenia,Cameroon,23.0
Slovenia,Canada,1339.0
Slovenia,Chile,89.0
Slovenia,"China, Hong Kong SAR",3303.0
Slovenia,"China, Macao SAR",184.0
Slovenia,"China, Taiwan Province of",1003.0
Slovenia,"China, mainland",5370.0
Slovenia,Colombia,565.0
Slovenia,Comoros,23.0
Slovenia,Congo,99.0
Slovenia,Croatia,304469.0
Slovenia,Cyprus,3045.0
Slovenia,Czechia,17370.0
Slovenia,Côte d'Ivoire,16.0
Slovenia,Democratic Republic of the Congo,26.0
Slovenia,Denmark,9653.0
Slovenia,Djibouti,508.0
Slovenia,Ecuador,31.0
Slovenia,Egypt,5736.0
Slovenia,Estonia,649.0
Slovenia,Finland,2639.0
Slovenia,France,48014.0
Slovenia,French Polynesia,219.0
Slovenia,Gabon,27.0
Slovenia,Gambia,110.0
Slovenia,Georgia,1252.0
Slovenia,Germany,111926.0
Slovenia,Ghana,46.0
Slovenia,Greece,11566.0
Slovenia,Guinea,20.0
Slovenia,Hungary,173144.0
Slovenia,Iceland,36.0
Slovenia,India,416.0
Slovenia,Indonesia,474.0
Slovenia,Iran (Islamic Republic of),525.0
Slovenia,Iraq,452.0
Slovenia,Ireland,912.0
Slovenia,Israel,21774.0
Slovenia,Italy,464463.0
Slovenia,Japan,1831.0
Slovenia,Jordan,2194.0
Slovenia,Kazakhstan,4552.0
Slovenia,Kenya,5.0
Slovenia,Kuwait,170.0
Slovenia,Kyrgyzstan,674.0
Slovenia,Latvia,2972.0
Slovenia,Lebanon,46042.0
Slovenia,Liberia,21.0
Slovenia,Libya,2089.0
Slovenia,Lithuania,1946.0
Slovenia,Luxembourg,232.0
Slovenia,Madagascar,98.0
Slovenia,Malaysia,361.0
Slovenia,Mali,56.0
Slovenia,Malta,294.0
Slovenia,Mauritania,155.0
Slovenia,Mauritius,206.0
Slovenia,Mexico,188.0
Slovenia,Mongolia,1219.0
Slovenia,Montenegro,25744.0
Slovenia,Morocco,59.0
Slovenia,Myanmar,887.0
Slovenia,Netherlands,31178.0
Slovenia,New Zealand,13.0
Slovenia,Nigeria,612.0
Slovenia,North Macedonia,29868.0
Slovenia,Norway,1602.0
Slovenia,Pakistan,10.0
Slovenia,Palestine,13.0
Slovenia,Panama,13.0
Slovenia,Philippines,4660.0
Slovenia,Poland,24905.0
Slovenia,Portugal,1616.0
Slovenia,Qatar,79.0
Slovenia,Republic of Korea,799.0
Slovenia,Republic of Moldova,1302.0
Slovenia,Romania,20699.0
Slovenia,Russian Federation,44597.0
Slovenia,Saudi Arabia,949.0
Slovenia,Senegal,104.0
Slovenia,Serbia,98969.0
Slovenia,Seychelles,3063.0
Slovenia,Singapore,1668.0
Slovenia,Slovakia,27901.0
Slovenia,Somalia,50.0
Slovenia,South Africa,454.0
Slovenia,Spain,15050.0
Slovenia,Sri Lanka,80.0
Slovenia,Suriname,25.0
Slovenia,Sweden,16531.0
Slovenia,Switzerland,27218.0
Slovenia,Tajikistan,718.0
Slovenia,Thailand,5979.0
Slovenia,Tunisia,38.0
Slovenia,Turkey,6749.0
Slovenia,Turkmenistan,841.0
Slovenia,Ukraine,5204.0
Slovenia,United Arab Emirates,959.0
Slovenia,United Kingdom,41699.0
Slovenia,United States of America,7950.0
Slovenia,Uzbekistan,1253.0
Slovenia,Viet Nam,5356.0
Solomon Islands,Australia,796.0
Solomon Islands,Bangladesh,399.0
Solomon Islands,Canada,126.0
Solomon Islands,"China, Hong Kong SAR",26.0
Solomon Islands,"China, Taiwan Province of",918.0
Solomon Islands,"China, mainland",7.0
Solomon Islands,Fiji,34.0
Solomon Islands,France,114.0
Solomon Islands,Germany,3.0
Solomon Islands,Indonesia,246.0
Solomon Islands,Iraq,1.0
Solomon Islands,Italy,13.0
Solomon Islands,Japan,13.0
Solomon Islands,Jordan,23.0
Solomon Islands,Kiribati,262.0
Solomon Islands,Kuwait,5.0
Solomon Islands,Madagascar,5.0
Solomon Islands,Malaysia,5034.0
Solomon Islands,Marshall Islands,3.0
Solomon Islands,Nauru,367.0
Solomon Islands,Nepal,5.0
Solomon Islands,Netherlands,15006.0
Solomon Islands,New Caledonia,106.0
Solomon Islands,New Zealand,619.0
Solomon Islands,Oman,31.0
Solomon Islands,Pakistan,71.0
Solomon Islands,Papua New Guinea,1145.0
Solomon Islands,Philippines,13822.0
Solomon Islands,Republic of Moldova,2.0
Solomon Islands,Russian Federation,5.0
Solomon Islands,Saudi Arabia,5.0
Solomon Islands,Singapore,2.0
Solomon Islands,Spain,133.0
Solomon Islands,Switzerland,19336.0
Solomon Islands,Thailand,11.0
Solomon Islands,Tonga,21.0
Solomon Islands,Ukraine,12.0
Solomon Islands,United Arab Emirates,17.0
Solomon Islands,United Kingdom,3572.0
Solomon Islands,United States of America,334.0
Solomon Islands,Vanuatu,105.0
Solomon Islands,Viet Nam,314.0
South Africa,Afghanistan,104.0
South Africa,Albania,1174.0
South Africa,Algeria,28770.0
South Africa,Andorra,38.0
South Africa,Angola,174476.0
South Africa,Antarctica,127.0
South Africa,Antigua and Barbuda,120.0
South Africa,Argentina,6621.0
South Africa,Armenia,8.0
South Africa,Aruba,3.0
South Africa,Australia,61277.0
South Africa,Austria,3994.0
South Africa,Azerbaijan,1623.0
South Africa,Bahamas,556.0
South Africa,Bahrain,15339.0
South Africa,Bangladesh,68243.0
South Africa,Barbados,634.0
South Africa,Belarus,522.0
South Africa,Belgium,37992.0
South Africa,Belize,28.0
South Africa,Benin,5448.0
South Africa,Bermuda,315.0
South Africa,Bhutan,170.0
South Africa,Bolivia (Plurinational State of),690.0
South Africa,Bosnia and Herzegovina,8901.0
South Africa,Botswana,640630.0
South Africa,Brazil,14104.0
South Africa,British Virgin Islands,383.0
South Africa,Brunei Darussalam,102.0
South Africa,Bulgaria,5472.0
South Africa,Burkina Faso,2750.0
South Africa,Burundi,230.0
South Africa,Cabo Verde,13.0
South Africa,Cambodia,312.0
South Africa,Cameroon,12200.0
South Africa,Canada,154678.0
South Africa,Cayman Islands,195.0
South Africa,Chad,151.0
South Africa,Chile,5032.0
South Africa,"China, Hong Kong SAR",316255.0
South Africa,"China, Macao SAR",424.0
South Africa,"China, Taiwan Province of",70252.0
South Africa,"China, mainland",485395.0
South Africa,Colombia,1361.0
South Africa,Comoros,2771.0
South Africa,Congo,13287.0
South Africa,Cook Islands,5.0
South Africa,Costa Rica,631.0
South Africa,Croatia,544.0
South Africa,Cuba,28.0
South Africa,Cyprus,739.0
South Africa,Czechia,57439.0
South Africa,Côte d'Ivoire,11102.0
South Africa,Democratic People's Republic of Korea,1272.0
South Africa,Democratic Republic of the Congo,68919.0
South Africa,Denmark,41918.0
South Africa,Djibouti,1432.0
South Africa,Egypt,15299.0
South Africa,Equatorial Guinea,1827.0
South Africa,Eritrea,206.0
South Africa,Estonia,1042.0
South Africa,Eswatini,280722.0
South Africa,Ethiopia,7980.0
South Africa,Falkland Islands (Malvinas),41.0
South Africa,Faroe Islands,8.0
South Africa,Fiji,76.0
South Africa,Finland,16603.0
South Africa,France,89687.0
South Africa,French Polynesia,129.0
South Africa,Gabon,11724.0
South Africa,Gambia,4058.0
South Africa,Georgia,3030.0
South Africa,Germany,248584.0
South Africa,Ghana,43819.0
South Africa,Gibraltar,14.0
South Africa,Greece,12386.0
South Africa,Grenada,29.0
South Africa,Guatemala,96.0
South Africa,Guinea,2534.0
South Africa,Guinea-Bissau,256.0
South Africa,Guyana,161.0
South Africa,Haiti,83.0
South Africa,Holy See,727.0
South Africa,Honduras,78.0
South Africa,Hungary,315.0
South Africa,Iceland,75.0
South Africa,India,43261.0
South Africa,Indonesia,20295.0
South Africa,Iran (Islamic Republic of),500.0
South Africa,Iraq,2938.0
South Africa,Ireland,17703.0
South Africa,Israel,21476.0
South Africa,Italy,138739.0
South Africa,Jamaica,1009.0
South Africa,Japan,252680.0
South Africa,Jordan,17234.0
South Africa,Kazakhstan,406.0
South Africa,Kenya,127950.0
South Africa,Kuwait,57292.0
South Africa,Kyrgyzstan,1.0
South Africa,Lao People's Democratic Republic,148.0
South Africa,Latvia,4266.0
South Africa,Lebanon,2607.0
South Africa,Lesotho,355638.0
South Africa,Liberia,4051.0
South Africa,Libya,894.0
South Africa,Lithuania,3162.0
South Africa,Luxembourg,2079.0
South Africa,Madagascar,15213.0
South Africa,Malawi,59706.0
South Africa,Malaysia,105254.0
South Africa,Maldives,4504.0
South Africa,Mali,27585.0
South Africa,Malta,1796.0
South Africa,Marshall Islands,44.0
South Africa,Mauritania,915.0
South Africa,Mauritius,79998.0
South Africa,Mexico,2202.0
South Africa,Montenegro,345.0
South Africa,Montserrat,117.0
South Africa,Morocco,1661.0
South Africa,Mozambique,489362.0
South Africa,Myanmar,801.0
South Africa,Namibia,654728.0
South Africa,Nepal,856.0
South Africa,Netherlands,831774.0
South Africa,New Caledonia,5.0
South Africa,New Zealand,16735.0
South Africa,Niger,2407.0
South Africa,Nigeria,79590.0
South Africa,Norfolk Island,328.0
South Africa,Norway,19466.0
South Africa,Oman,20206.0
South Africa,Pakistan,5746.0
South Africa,Palau,5.0
South Africa,Panama,4298.0
South Africa,Papua New Guinea,3807.0
South Africa,Paraguay,2452.0
South Africa,Peru,229.0
South Africa,Philippines,14071.0
South Africa,Poland,5069.0
South Africa,Portugal,64469.0
South Africa,Qatar,22499.0
South Africa,Republic of Korea,36239.0
South Africa,Republic of Moldova,65.0
South Africa,Romania,1903.0
South Africa,Russian Federation,201416.0
South Africa,Rwanda,3084.0
South Africa,"Saint Helena, Ascension and Tristan da Cunha",4079.0
South Africa,Saint Lucia,99.0
South Africa,Saint Vincent and the Grenadines,24.0
South Africa,Samoa,5.0
South Africa,Sao Tome and Principe,184.0
